incident_id,incident_date,org_id,attack_type_id,severity,status,financial_loss_ngn,affected_users,resolution_time_hours,team_id
1846,2023-03-09,84,10,Critical,Resolved,831048977.55,148879,402,1
1673,2021-05-11,51,2,High,Resolved,320067356.72,,76,18
3856,2022-06-26,14,9,High,Unresolved,175868919.95,22855,,22
1070,2020-10-09,90,3,High,Resolved,130770709.47,3203,102,15
4364,2022-03-20,56,12,High,Under Investigation,281338857.49,4999,,18
1372,2024-06-05,84,1,Medium,Resolved,20341977.35,3410,46,16
3410,2024-02-17,54,5,medium,Under Investigation,30975842.94,1475,,3
2728,2024-12-10,98,4,HIGH,Under Investigation,166464462.22,42115,,8
3065,2024-06-28,69,13,Medium,Resolved,41945186.61,3407,36,18
2562,2023-01-04,20,10,Low,Resolved,,283,20,2
1618,2024-03-19,8,13,low,RESOLVED,3956350.11,21,21,22
1328,2023-08-17,59,10,Low,Resolved,,24,11,4
3121,2023-08-07,39,1,Medium,Resolved,15764850.9,743,37,2
2168,2020-06-14,97,8,Medium,Unresolved,35733974.92,4582,,7
3547,2023-12-13,24,8,High,Unresolved,296192761.73,36437,,11
2874,2024-07-11,32,3,Medium,Resolved,,1000,65,1
3917,2024-12-18,9,6,Medium,Resolved,32199856.58,2821,47,20
2735,2019-12-28,48,9,low,Under Investigation,633787.4,398,,2
4120,2022-01-16,56,11,Low,Resolved,4788668.89,445,11,26
1502,2019-05-17,30,15,Medium,Resolved,15428722.14,4570,33,1
4887,2024-11-19,84,4,High,Resolved,310463391.52,18496,53,1
1643,2024-01-21,9,4,Medium,Under Investigation,7769330.13,456,,21
1776,2022-01-10,24,12,Medium,Under Investigation,35516215.55,2220,,2
3453,2021-07-14,84,5,HIGH,resolved,60775624.2,48269,143,24
3259,2024-10-25,7,10,Critical,Resolved,9021382027.93,73037,182,21
1723,2024-01-17,35,9,Medium,Resolved,26681392.63,3181,45,21
2424,2020-07-05,21,3,Low,Resolved,2384340.57,400,19,21
2597,2022-02-21,100,7,High,Under Investigation,228957014.93,49599,,8
3150,2023-05-06,72,12,Critical,unresolved,5663821981.41,452819,,17
869,2023-02-13,69,8,Critical,Resolved,6460305007.03,75279,308,18
631,2022-07-24,42,3,LOW,Resolved,,39,9,25
360,2023-12-05,94,12,High,Resolved,155577951.37,14979,57,5
853,2023-12-03,66,9,Low,Under Investigation,4463585.68,177,,19
1086,2024-10-29,87,6,Medium,Resolved,38702676.16,,51,5
1937,2020-12-28,60,15,High,Under Investigation,497173178.08,38400,,18
4014,2019-05-13,15,8,Medium,under investigation,9431581.34,2894,,1
382,2023-02-27,61,12,High,Unresolved,281586155.68,47858,,18
2158,2023-04-05,100,6,High,under investigation,175239272.41,41203,,9
4859,2023-12-06,49,7,Low,Resolved,2318342.51,339,2,2
3480,2024-11-16,44,12,High,Unresolved,482689098.27,49848,,25
3358,2021-02-02,24,4,Medium,RESOLVED,16388304.56,4699,62,2
4074,2024-11-07,6,15,MEDIUM,UNDER INVESTIGATION,31954789.37,2248,,13
1380,2023-12-13,43,1,LOW,unresolved,760211.69,145,,25
1872,2024-02-23,49,1,Medium,Resolved,42431433.54,4471,20,25
3230,2024-03-16,38,3,Low,Under Investigation,,161,,1
2988,2023-08-12,28,2,HIGH,Resolved,160437581.59,22062,151,21
2640,2021-01-17,36,10,Low,Under Investigation,3764322.91,209,,2
3337,2023-03-26,58,2,High,Under Investigation,142083080.56,13931,,12
422,2024-10-03,5,14,Critical,resolved,6295021789.39,495427,461,22
839,2019-03-13,92,14,MEDIUM,RESOLVED,39296933.09,992,18,23
3662,2024-04-28,18,5,Medium,Resolved,49105085.73,4608,25,2
1530,2023-11-27,25,8,Medium,RESOLVED,27701915.96,470,25,2
195,2023-10-03,17,3,High,Resolved,395979493.78,44563,132,22
1811,2024-04-05,73,8,Medium,Under Investigation,27144163.29,3299,,16
3096,2023-01-14,22,13,High,Resolved,82691329.78,17820,88,20
2831,2023-08-08,86,10,High,Resolved,117956071.55,11103,167,23
2657,2022-07-27,51,14,Critical,Resolved,2310636118.04,59722,148,4
4847,2023-11-05,19,6,Medium,Resolved,10714049.11,673,64,2
3971,2021-07-17,57,14,Low,resolved,4261632.45,278,0,12
3282,2024-06-08,52,3,Medium,Under Investigation,33184814.7,1733,,26
17,2022-04-17,89,12,Medium,Resolved,17311008.62,3234,70,23
4237,2024-08-24,8,1,High,Resolved,295942993.83,14497,107,1
792,2023-03-27,65,2,Medium,Resolved,10463438.81,1884,53,26
4125,2024-02-16,61,11,Medium,Resolved,39300374.97,4239,24,18
891,2021-07-03,13,4,Medium,Resolved,,3584,32,2
4206,2022-09-03,70,2,Critical,Resolved,8882705240.64,168815,147,18
3472,2023-08-06,35,5,High,Resolved,375790616.54,30685,45,1
2476,2024-05-01,88,3,Medium,Resolved,19732588.3,660,17,6
1889,2023-10-14,20,1,Medium,Resolved,32881223.8,4978,42,2
1649,2020-11-15,72,9,High,Resolved,80830576.36,43252,62,1
4349,2024-03-19,64,11,HIGH,resolved,490675856.97,24964,135,12
2760,2021-09-13,33,2,High,Unresolved,167385419.01,47036,,2
2617,2024-07-24,89,1,Low,Resolved,,198,16,6
3764,2023-08-20,27,3,Medium,RESOLVED,6130833.54,2854,67,1
1444,2024-10-03,69,2,Low,Resolved,1604925.5,36,6,19
2709,2023-02-24,35,10,Low,Unresolved,1380711.27,325,,21
4740,2024-04-19,28,6,High,Resolved,289415879.73,37675,96,2
455,2021-03-20,47,10,Critical,Resolved,9797094082.06,,418,2
758,2024-08-11,55,15,MEDIUM,under investigation,20720968.81,1149,,4
494,2020-04-16,13,11,Critical,Resolved,1559937631.94,,534,20
4138,2023-04-16,41,10,Critical,Resolved,6784853042.71,306455,544,13
4758,2024-11-07,89,10,Medium,Resolved,16695070.26,2290,22,23
4446,2019-09-20,29,10,Low,Unresolved,4399088.52,433,,2
2325,2022-10-04,24,5,Low,Resolved,2069233.55,172,21,11
4225,2021-01-07,18,9,Critical,Under Investigation,,485269,,11
2596,2023-12-23,20,9,High,UNRESOLVED,203513776.47,33762,,1
84,2020-07-09,81,13,Medium,Resolved,35303249.18,2378,51,1
4711,2024-08-17,67,12,Critical,Resolved,3883511541.72,231757,484,19
2220,2023-04-01,71,9,Low,Resolved,,257,10,17
1677,2023-09-01,47,7,High,Resolved,126264486.93,48147,163,2
3414,2020-05-03,43,2,High,Resolved,442746689.81,,76,13
4978,2024-03-26,44,8,MEDIUM,Unresolved,30837836.7,1025,,1
2547,2019-05-06,74,14,Medium,Resolved,41512896.24,986,12,17
3785,2021-10-03,35,4,High,Resolved,93959228.37,21519,93,21
273,2021-11-25,55,6,critical,resolved,2299199169.87,331457,179,12
652,2023-10-21,78,10,High,Resolved,483392117.61,38125,151,17
1741,2023-11-16,97,6,MEDIUM,Under Investigation,31394596.13,614,,9
2032,2024-06-02,100,8,MEDIUM,resolved,31033053.43,750,13,7
2695,2021-11-28,36,15,Medium,Unresolved,35161270.54,2871,,2
4808,2022-03-23,14,2,Medium,Under Investigation,31139318.84,436,,21
1487,2023-11-27,99,4,Medium,UNDER INVESTIGATION,39192697.35,3512,,9
2930,2022-10-29,11,4,High,resolved,53876114.72,47910,53,22
4525,2023-08-12,69,10,Low,Resolved,4267771.98,50,12,19
1900,2023-10-07,18,2,low,resolved,3228342.95,323,19,2
4660,2024-01-30,2,14,Low,Under Investigation,2973862.2,50,,22
1411,2023-03-04,56,2,Medium,Unresolved,41161621.38,4126,,19
1318,2019-11-30,24,10,Low,Resolved,3909190.82,63,18,2
4972,2022-07-11,9,15,High,Under Investigation,474538468.33,41264,,20
4578,2022-07-10,39,12,Medium,Resolved,17976631.92,4464,40,2
1780,2024-07-09,89,8,Low,UNDER INVESTIGATION,3693885.94,90,,23
4475,2024-07-26,10,2,low,resolved,3509927.99,178,19,1
4465,2022-08-26,54,7,Low,Resolved,,109,16,18
1195,2022-08-15,20,9,HIGH,Resolved,,2440,165,1
4460,2024-05-05,78,8,Medium,Under Investigation,37136786.44,1031,,24
3567,2024-12-23,26,8,Medium,Unresolved,19503059.61,245,,11
4861,2019-05-02,27,7,medium,Resolved,45464946.68,2151,37,2
3731,2019-12-12,72,11,Low,RESOLVED,939981.85,249,13,9
1115,2019-02-10,18,1,Low,Under Investigation,2958361.5,427,,21
4217,2023-09-12,66,4,Low,Resolved,2417920.75,479,21,26
3204,2021-09-30,84,8,Medium,Resolved,22812803.64,248,17,1
1827,2023-09-22,100,5,Medium,Resolved,14172608.49,,38,8
1283,2022-12-10,39,9,High,Under Investigation,427862476.65,32155,,1
2881,2024-10-07,24,15,High,Unresolved,63811110.84,,,20
3419,2021-08-22,23,4,Low,Resolved,3559495.81,195,10,20
4681,2022-01-01,39,11,Medium,resolved,49995690.52,3367,30,1
99,2023-11-24,20,7,Low,Resolved,1142702.54,187,8,20
282,2023-10-08,72,6,High,Resolved,439076816.77,34599,97,9
4028,2024-08-22,85,3,Low,Unresolved,4095955.68,489,,17
1043,2022-01-22,12,7,High,Unresolved,148414305.14,22557,,2
3390,2024-12-02,5,1,High,Under Investigation,,27794,,2
3756,2022-07-13,2,13,Medium,Resolved,45896097.06,3657,54,20
3536,2022-07-29,86,2,Low,Under Investigation,3628399.04,447,,15
3810,2023-02-17,26,8,low,Resolved,776816.74,366,24,21
1989,2024-12-09,89,7,High,Under Investigation,470722029.0,4043,,6
4226,2019-09-01,44,8,High,Resolved,300744968.15,25533,48,25
715,2023-08-13,48,12,Low,Resolved,4546255.44,309,10,11
2509,2024-09-03,14,11,Low,Resolved,4701067.92,131,24,22
543,2024-08-25,71,7,Low,Under Investigation,3963968.86,153,,24
1940,2022-10-01,55,1,High,Resolved,452035520.58,14947,152,4
1400,2020-11-14,68,8,High,Resolved,357739248.12,29843,47,4
4762,2024-05-20,8,15,Low,Unresolved,3155419.68,412,,1
2732,2023-09-07,13,2,Medium,Under Investigation,6565872.99,1291,,2
584,2023-06-17,17,4,High,Resolved,101359134.92,5828,62,21
4040,2022-05-08,87,4,high,Unresolved,276194493.92,19572,,15
3167,2022-05-24,45,6,medium,Resolved,35194080.05,,28,13
3604,2024-02-14,41,15,MEDIUM,resolved,25612345.15,1044,54,13
1312,2024-06-29,54,15,Medium,Resolved,49331628.99,320,49,19
3570,2022-07-23,15,5,High,Resolved,292773007.13,4890,133,1
2186,2024-11-04,10,9,Medium,Resolved,,4379,19,11
3946,2022-10-21,94,5,Medium,Resolved,45016697.11,3498,33,5
3976,2021-03-06,52,1,High,Resolved,284367419.59,22773,46,4
2422,2021-11-27,3,10,Low,Resolved,3392468.16,269,15,13
1834,2020-07-28,2,8,Critical,Under Investigation,,,,2
83,2023-11-03,98,11,Medium,Resolved,7351301.56,4270,35,8
240,2020-06-15,20,11,Medium,Under Investigation,36593950.34,,,2
3401,2019-09-05,76,3,high,resolved,448456499.57,14361,114,16
2982,2024-08-13,89,13,Low,Resolved,3265014.12,98,21,15
4807,2024-04-09,15,7,Low,Resolved,1541439.66,275,18,2
342,2023-02-15,82,15,Medium,Resolved,24683629.25,839,33,1
2299,2023-04-23,64,13,High,Resolved,418607677.72,29257,32,3
4888,2020-03-10,38,9,High,Under Investigation,409757779.73,41869,,21
3620,2023-08-18,88,11,Low,Under Investigation,724698.85,145,,6
4474,2019-07-22,19,13,Critical,Resolved,3321701584.94,144673,616,11
3818,2019-11-06,36,3,High,Unresolved,252519901.15,1913,,20
1751,2022-04-21,96,5,Medium,Unresolved,12319578.29,2566,,9
3292,2022-05-15,48,9,High,Resolved,181786545.13,45155,90,2
4232,2019-03-12,95,10,Medium,Resolved,20593625.67,3281,29,23
2227,2022-01-01,10,8,Low,Resolved,4943797.07,383,20,2
740,2019-04-21,48,3,low,resolved,1554194.77,91,16,25
2202,2023-04-11,49,2,Low,Resolved,4973047.03,354,8,2
4275,2023-02-27,26,8,High,Resolved,278349018.0,21233,84,21
3611,2023-05-29,83,10,Medium,Resolved,30370300.4,2181,17,17
4271,2024-04-08,28,1,Critical,Resolved,4714079748.31,167140,117,11
4235,2023-10-11,33,1,Low,Under Investigation,4298160.19,242,,1
3299,2024-09-14,41,7,Critical,Resolved,7911064865.73,444502,432,11
1245,2024-07-21,13,4,High,Resolved,412951553.44,5916,116,2
4801,2024-02-13,26,12,Medium,Under Investigation,29589009.73,4731,,1
1600,2019-01-11,6,13,high,RESOLVED,209622414.61,43597,124,20
1035,2022-02-04,35,14,High,Under Investigation,289069630.15,26697,,21
1886,2023-09-27,18,4,Medium,Resolved,,3169,23,1
3057,2021-10-03,64,14,High,Unresolved,264224667.63,23989,,19
2730,2022-05-26,33,8,Low,Resolved,,71,11,11
2409,2022-07-21,10,7,Critical,Under Investigation,9287636545.75,499697,,11
353,2019-02-26,8,8,Medium,Under Investigation,39623478.08,4512,,1
1428,2020-11-09,64,5,High,Resolved,136313486.36,40711,139,4
3787,2022-04-22,30,3,Medium,Resolved,27656227.57,310,43,2
3953,2022-07-21,45,15,High,under investigation,388152364.78,27463,,2
4427,2021-01-14,61,8,High,Resolved,385741378.64,1307,36,4
1465,2022-09-05,90,5,Low,Resolved,1135855.45,482,16,23
2380,2021-10-07,48,5,Medium,Unresolved,25670160.23,143,,25
3330,2024-11-29,80,15,High,Resolved,63670391.54,32531,87,17
1519,2024-06-17,32,4,Low,Unresolved,,,,21
4820,2021-05-24,6,12,Critical,Resolved,3420730019.25,388604,594,11
508,2024-09-15,52,9,Medium,Resolved,49616446.06,3590,60,3
1735,2022-11-05,24,3,Critical,Under Investigation,4862751938.51,60492,,11
2011,2024-10-21,63,3,Low,Unresolved,3641599.33,138,,19
2574,2023-12-23,41,6,Medium,Unresolved,20602399.68,1479,,25
4141,2023-07-07,27,3,High,Resolved,206142339.91,47857,116,1
3539,2022-02-11,9,9,LOW,Under Investigation,1938378.52,186,,11
3855,2022-10-08,30,10,Low,Resolved,799229.26,259,10,11
2496,2020-02-10,99,1,low,unresolved,3501549.97,33,,8
4113,2019-11-22,44,14,High,Under Investigation,94698774.98,8030,,1
3882,2020-03-09,44,6,Medium,Resolved,,2182,49,2
801,2024-06-02,78,15,Medium,Under Investigation,40220269.08,1032,,9
2798,2019-09-23,91,1,High,unresolved,377118495.52,45291,,15
1501,2019-04-24,63,12,Critical,Resolved,5432654558.71,347040,365,12
290,2023-10-17,78,12,High,Under Investigation,432312549.1,47528,,16
2811,2021-08-29,76,15,Critical,Unresolved,,169923,,9
3164,2022-04-27,18,10,Low,Under Investigation,1142954.86,64,,22
2895,2023-04-18,31,14,Medium,Resolved,20733119.67,3974,41,2
535,2024-10-22,6,13,HIGH,Under Investigation,478983059.74,42790,,13
58,2020-12-11,62,1,MEDIUM,under investigation,44468206.41,245,,4
2676,2023-08-31,50,1,Medium,Resolved,14224553.26,4788,41,25
80,2019-05-16,97,3,Low,Resolved,861517.21,436,0,10
2018,2023-08-07,72,12,Medium,Resolved,29622586.96,3331,72,17
3312,2022-07-12,42,8,Low,Resolved,2449474.84,432,19,25
1696,2023-02-21,30,10,High,Resolved,313397675.37,9027,72,21
3858,2024-09-21,39,12,Low,resolved,4497015.02,255,22,11
1662,2019-06-11,77,1,Medium,Resolved,17053688.9,1091,14,16
828,2022-07-08,59,10,High,Resolved,310921070.42,22028,99,4
1661,2024-06-08,19,4,Medium,Unresolved,38211741.68,3767,,21
4108,2019-11-12,32,10,High,Resolved,107004842.17,31922,163,21
1713,2023-04-16,71,11,Low,Resolved,,151,11,24
747,2020-07-05,42,2,LOW,Resolved,3891311.27,201,18,25
1603,2020-11-18,63,5,Low,Under Investigation,1626360.4,182,,4
3213,2023-03-28,84,12,Medium,resolved,34322357.95,406,33,16
4466,2021-08-31,84,1,Medium,Resolved,27726067.44,4681,50,9
2040,2020-10-13,24,5,Critical,resolved,6673781869.86,107379,110,21
31,2021-04-27,95,15,Low,under investigation,3591939.1,278,,6
2997,2024-01-11,35,2,high,resolved,279271887.78,19907,71,11
2623,2024-05-27,75,4,Critical,Under Investigation,10183975052.96,371566,,17
4708,2022-01-20,72,2,Low,Resolved,2980096.12,336,2,9
3526,2022-11-19,4,2,High,Resolved,323716253.86,1763,63,20
4517,2024-08-09,91,14,LOW,Resolved,2204058.19,366,11,6
3431,2019-04-17,82,3,Low,Resolved,2345028.21,,9,24
1244,2024-01-28,21,1,High,Under Investigation,371887242.93,41330,,2
139,2024-06-02,35,10,Medium,Resolved,14565347.23,1174,72,11
1507,2024-11-06,42,1,Medium,Under Investigation,46722758.78,1075,,1
1992,2023-08-12,59,13,Medium,RESOLVED,48578789.7,1335,20,18
2053,2022-01-06,74,12,High,Resolved,308821004.27,14454,120,1
4202,2023-04-27,42,14,Low,Resolved,1514327.35,38,12,2
3544,2024-12-03,35,6,Medium,Resolved,28926481.03,4976,24,2
3447,2020-09-10,25,1,Medium,Resolved,42207300.58,1535,55,21
1964,2020-08-21,23,8,Medium,Resolved,26275534.19,2416,50,2
1726,2020-11-13,3,9,Low,under investigation,4858853.23,82,,13
3857,2024-09-07,15,11,high,Unresolved,494026747.88,7841,,20
3984,2024-07-08,34,7,low,Under Investigation,1380013.55,326,,21
568,2024-05-01,79,13,High,Under Investigation,313569040.2,2737,,17
378,2024-10-29,73,8,High,Resolved,368859908.91,6834,41,17
3720,2021-05-07,15,12,Medium,Unresolved,5896497.75,840,,13
3706,2023-05-17,31,12,High,Unresolved,52749803.09,9411,,11
1425,2021-04-06,12,1,Medium,RESOLVED,42726564.28,3563,45,22
1421,2020-06-23,73,8,Medium,Under Investigation,40636130.37,1957,,24
1931,2024-04-07,87,9,High,Unresolved,443703105.93,24804,,23
948,2023-07-31,92,9,Low,Resolved,1017665.47,264,15,23
711,2021-03-19,28,4,Medium,Resolved,16651368.07,4435,13,11
3737,2024-12-12,46,2,High,Under Investigation,156234402.05,28403,,2
4923,2023-01-19,11,2,Medium,Unresolved,15366345.85,1306,,1
2150,2022-12-15,87,9,MEDIUM,UNDER INVESTIGATION,9023310.62,1064,,23
1972,2019-08-31,82,4,Low,Under Investigation,,286,,16
3047,2024-03-28,28,15,Medium,Resolved,42219641.87,3755,43,20
1664,2022-12-26,17,9,Medium,Resolved,46565156.99,3222,27,20
994,2024-03-12,23,1,Critical,Resolved,3709132592.98,370849,488,11
1573,2023-08-26,33,1,Medium,Resolved,,337,48,20
4401,2022-09-29,55,6,high,RESOLVED,72737456.32,13558,96,3
3777,2023-05-24,95,13,low,UNDER INVESTIGATION,2541408.51,413,,5
4156,2021-07-09,50,15,High,under investigation,161144467.83,8195,,2
3085,2020-11-30,23,2,MEDIUM,Resolved,45513197.13,2817,62,11
3050,2020-01-06,12,6,High,Under Investigation,250935146.41,31656,,1
4850,2024-04-28,63,8,Critical,Resolved,6725684675.86,88888,201,4
4100,2023-05-18,53,11,High,Resolved,88052315.12,19975,60,12
2605,2023-03-28,35,5,Medium,Under Investigation,12157582.22,925,,1
4383,2023-05-08,37,6,Medium,Resolved,35304669.9,210,42,20
1596,2023-07-09,5,10,High,Resolved,341150699.16,36817,41,20
4521,2024-02-17,31,11,Low,resolved,4093369.17,124,4,20
1440,2022-03-02,92,14,High,Under Investigation,276577070.04,5723,,6
2888,2024-03-12,25,10,Medium,Resolved,27059022.3,3052,71,20
1482,2024-05-18,49,1,High,resolved,,31223,106,13
4617,2022-09-12,42,2,HIGH,Resolved,,20034,110,13
2790,2023-12-08,95,8,Low,Resolved,2074245.1,302,3,6
4370,2024-08-03,74,7,MEDIUM,Resolved,20313703.53,869,33,9
2586,2024-04-18,71,3,Medium,Resolved,42354092.26,514,59,16
3246,2020-01-14,28,7,High,Resolved,460744607.21,40962,149,21
1944,2022-12-03,67,9,Low,Resolved,,217,0,3
3612,2019-08-24,28,12,High,Resolved,413109430.07,13634,113,11
3740,2019-03-17,41,13,High,Unresolved,55577645.42,36409,,13
967,2020-08-11,29,7,Low,Resolved,918026.94,60,10,1
4256,2021-08-29,23,2,High,Resolved,195292937.69,40464,107,2
319,2024-06-08,77,5,Medium,Unresolved,23801361.01,930,,16
3814,2024-04-02,30,14,Critical,Resolved,4200006087.12,106235,-5,20
307,2023-12-29,75,10,Medium,Resolved,31988821.26,4038,70,16
3169,2020-09-13,94,3,High,Resolved,,46319,112,23
4712,2024-07-12,11,4,High,Under Investigation,122858433.71,19313,,1
1731,2022-05-13,42,13,High,Resolved,308816658.94,14082,89,1
4835,2023-02-27,59,2,low,under investigation,4672690.72,255,,18
937,2023-09-01,96,4,Low,Resolved,,491,14,9
4068,2022-11-02,86,7,high,resolved,212484642.61,23813,33,23
2214,2021-02-15,77,14,Low,Unresolved,1105938.46,216,,1
3504,2019-02-28,69,14,High,Under Investigation,,39063,,18
2731,2024-02-25,94,4,medium,resolved,46611381.08,1032,19,6
992,2023-09-02,88,15,Low,Resolved,,330,24,6
1121,2024-08-19,68,12,Medium,Under Investigation,36223091.51,1573,,4
2400,2019-12-26,75,5,Critical,Resolved,839526999.09,83612,218,16
283,2022-01-02,58,3,Medium,Resolved,23695656.28,2773,41,19
4780,2024-09-24,19,6,Low,Resolved,4079778.25,,17,21
4209,2023-07-02,3,9,Medium,Resolved,33352724.08,542,28,11
2139,2024-01-11,49,2,High,RESOLVED,,23536,154,1
3513,2022-11-27,71,8,Medium,unresolved,,3625,,16
2539,2024-01-17,89,9,High,Resolved,133295740.14,12267,40,15
4814,2020-02-15,16,4,Low,under investigation,1541488.4,246,,2
4059,2020-10-16,9,14,Medium,Under Investigation,6646456.31,2750,,2
4746,2019-03-12,5,7,MEDIUM,UNDER INVESTIGATION,48574142.72,1900,,21
390,2021-10-25,35,9,Medium,Resolved,41425950.11,4735,53,1
1755,2022-12-12,72,11,Critical,Resolved,5400622179.23,174979,202,1
2281,2023-10-01,50,1,High,Under Investigation,52711060.6,21827,,1
3584,2023-02-05,89,7,Low,Resolved,3221097.76,27,20,5
1085,2024-11-26,72,5,High,Resolved,378311826.47,19153,99,17
2294,2023-01-03,37,9,high,Resolved,459270678.04,3587,111,20
216,2024-05-05,51,4,low,Under Investigation,4990243.3,242,,12
1971,2022-11-07,50,15,Medium,Resolved,40884598.77,3769,54,25
2036,2020-03-22,22,12,Medium,UNRESOLVED,10653956.43,420,,2
1110,2024-01-18,24,14,Medium,Under Investigation,20218059.79,948,,1
1212,2024-06-10,43,12,High,Unresolved,429937632.97,19245,,2
1314,2024-02-02,24,12,High,Under Investigation,179123379.91,32684,,11
4375,2023-12-22,14,14,High,Resolved,331219732.2,18927,86,11
1198,2022-07-27,69,3,Medium,Under Investigation,43237433.74,854,,4
1769,2022-09-14,77,13,Critical,unresolved,3089825862.53,287398,,17
4346,2022-04-23,79,12,Medium,Under Investigation,23504038.79,3605,,24
2465,2022-12-09,33,7,Medium,Resolved,17626834.84,2663,47,2
3408,2023-01-23,31,12,Medium,Resolved,9026142.27,2822,29,20
2664,2022-01-11,99,14,Critical,Resolved,2681817922.96,,76,9
3103,2024-04-21,92,9,MEDIUM,Under Investigation,,780,,23
4687,2023-05-26,76,4,High,Resolved,247660028.2,35868,117,17
519,2023-02-09,81,11,medium,Resolved,20938402.8,2176,34,16
1403,2024-09-20,33,13,Low,Unresolved,3801017.59,,,1
2195,2024-12-01,48,12,Medium,Under Investigation,7983553.22,,,2
4516,2024-10-31,47,7,Critical,Resolved,7277647356.09,403903,592,11
3436,2021-03-03,99,13,Critical,Resolved,7053823909.21,433729,527,9
1538,2020-03-20,74,9,low,Under Investigation,2166273.88,375,,16
4956,2022-01-10,46,1,High,Resolved,261665007.75,34045,30,13
930,2020-07-30,6,15,High,RESOLVED,115792880.07,6335,87,2
